Q16766	P569	19610927	19610927	19610927	
Q16811	P569	19361113	19361113	19361113	
Q16811	P570	20101003	20101003	20101003	
Q16818	P569	19760101	19760101	19760101	
Q16824	P569	18640810	18640810	18640810	
Q16824	P570	19280101	19280101	19280101	
Q16843	P569	19740101	19740101	19740101	
Q16844	P569	20000101	20000101	20000101	
Q16858	P569	19120923	19120923	19120923	
Q16858	P570	19601213	19601213	19601213	
Q16864	P569	18781231	18781231	18781231	
Q16864	P570	19370219	19370219	19370219	
Q16867	P569	18090119	18090119	18090119	
Q16867	P570	18491007	18491007	18491007	
Q16873	P569	19090701	19090701	19090701	
Q16873	P570	19940530	19940530	19940530	
Q16981	P570	20150103	20150103	20150103	
Q16981	P569	19540410	19540410	19540410	
Q16986	P569	19121128	19121128	19121128	
Q16986	P570	19570727	19570727	19570727	
Q16996	P569	18490101	18490101	18490101	
Q16996	P569	18490113	18490113	18490113	
Q16996	P570	19031102	19031102	19031102	
Q17010	P569	18911105	18911105	18911105	
Q17010	P570	19820426	19820426	19820426	
Q17013	P569	19740802	19740802	19740802	
Q17016	P569	19270109	19270109	19270109	
Q17026	P569	19840724	19840724	19840724	
Q17084	P569	19110927	19110927	19110927	
Q17089	P569	19911122	19911122	19911122	
Q17100	P569	19790314	19790314	19790314	
Q17131	P570	00380000	00380101	00380101	
Q17135	P569	18980305	18980305	18980305	
Q17135	P569	18970305	18970305	18970305	
Q17135	P570	20031023	20031023	20031023	
Q17158	P54	Q7156	19990101	20140101	
Q17158	P54	Q2346842	19990101	20140101	
Q17158	P54	Q2346842	19960101	19970101	
Q17158	P54	Q10467	19990101	20140101	
Q17158	P54	Q10467	19960101	19970101	
Q17158	P54	Q10467	19970101	20000101	
Q17158	P54	Q17228	19990101	20140101	
Q17158	P54	Q17228	19960101	19970101	
Q17158	P54	Q17228	19970101	20000101	
Q17158	P54	Q17228	20010101	20130101	
Q17158	P54	Q3589784	19990101	20140101	
Q17158	P54	Q3589784	19960101	19970101	
Q17158	P54	Q3589784	19970101	20000101	
Q17158	P54	Q3589784	20010101	20130101	
Q17158	P54	Q3589784	19950101	19950101	
Q17158	P54	Q1129595	19990101	20140101	
Q17158	P54	Q1129595	19960101	19970101	
Q17158	P54	Q1129595	19970101	20000101	
Q17158	P54	Q1129595	20010101	20130101	
Q17158	P54	Q1129595	19950101	19950101	
Q17158	P54	Q1129595	20000101	20000101	
Q17158	P54	Q2637337	19990101	20140101	
Q17158	P54	Q2637337	19960101	19970101	
Q17158	P54	Q2637337	19970101	20000101	
Q17158	P54	Q2637337	20010101	20130101	
Q17158	P54	Q2637337	19950101	19950101	
Q17158	P54	Q2637337	20000101	20000101	
Q17158	P54	Q2637337	20000101	20000101	
Q17158	P54	Q42267	19990101	20140101	
Q17158	P54	Q42267	19960101	19970101	
Q17158	P54	Q42267	19970101	20000101	
Q17158	P54	Q42267	20010101	20130101	
Q17158	P54	Q42267	19950101	19950101	
Q17158	P54	Q42267	20000101	20000101	
Q17158	P54	Q42267	20000101	20000101	
Q17158	P54	Q42267	20000101	20130101	
Q17158	P569	19780413	19780413	19780413	
Q17177	P569	19570406	19570406	19570406	
Q17229	P569	19880513	19880513	19880513	
Q17455	P26	Q14100	19380101	19570201	
Q17455	P569	19031228	19031228	19031228	
Q17455	P570	19570208	19570208	19570208	
Q17490	P54	Q7156	20130101	20140101	
Q17490	P54	Q10467	20130101	20140101	
Q17490	P54	Q10467	20120101	20160101	
Q17490	P54	Q10308	20130101	20140101	
Q17490	P54	Q10308	20120101	20160101	
Q17490	P54	Q10308	20160101	20160101	
Q17490	P54	Q3590615	20130101	20140101	
Q17490	P54	Q3590615	20120101	20160101	
Q17490	P54	Q3590615	20160101	20120101	
Q17490	P54	Q3590615	20120101	20120101	
Q17490	P569	19950420	19950420	19950420	
Q17500	P54	Q42267	20000101	20140101	
Q17500	P54	Q17228	20000101	20140101	
Q17500	P54	Q17228	19980101	20140101	
Q17500	P54	Q10467	20000101	20140101	
Q17500	P54	Q10467	19980101	20140101	
Q17500	P54	Q10467	19970101	20000101	
Q17500	P54	Q2637337	20000101	20140101	
Q17500	P54	Q2637337	19980101	20140101	
Q17500	P54	Q2637337	19970101	20000101	
Q17500	P54	Q2637337	20000101	20000101	
Q17500	P54	Q1129595	20000101	20140101	
Q17500	P54	Q1129595	19980101	20140101	
Q17500	P54	Q1129595	19970101	20000101	
Q17500	P54	Q1129595	20000101	20000101	
Q17500	P54	Q1129595	19980101	20010101	
Q17500	P54	Q2356290	20000101	20140101	
Q17500	P54	Q2356290	19980101	20140101	
Q17500	P54	Q2356290	19970101	20000101	
Q17500	P54	Q2356290	20000101	20000101	
Q17500	P54	Q2356290	19980101	20010101	
Q17500	P54	Q2356290	19990101	19990101	
Q17500	P54	Q3589784	20000101	20140101	
Q17500	P54	Q3589784	19980101	20140101	
Q17500	P54	Q3589784	19970101	20000101	
Q17500	P54	Q3589784	20000101	20000101	
Q17500	P54	Q3589784	19980101	20010101	
Q17500	P54	Q3589784	19990101	19990101	
Q17500	P54	Q3589784	19970101	19980101	
Q17500	P54	Q2310295	20000101	20140101	
Q17500	P54	Q2310295	19980101	20140101	
Q17500	P54	Q2310295	19970101	20000101	
Q17500	P54	Q2310295	20000101	20000101	
Q17500	P54	Q2310295	19980101	20010101	
Q17500	P54	Q2310295	19990101	19990101	
Q17500	P54	Q2310295	19970101	19980101	
Q17500	P54	Q2310295	19970101	19970101	
Q17500	P54	Q7156	20000101	20140101	
Q17500	P54	Q7156	19980101	20140101	
Q17500	P54	Q7156	19970101	20000101	
Q17500	P54	Q7156	20000101	20000101	
Q17500	P54	Q7156	19980101	20010101	
Q17500	P54	Q7156	19990101	19990101	
Q17500	P54	Q7156	19970101	19980101	
Q17500	P54	Q7156	19970101	19970101	
Q17500	P54	Q7156	19980101	20150101	
Q17500	P54	Q283545	20000101	20140101	
Q17500	P54	Q283545	19980101	20140101	
Q17500	P54	Q283545	19970101	20000101	
Q17500	P54	Q283545	20000101	20000101	
Q17500	P54	Q283545	19980101	20010101	
Q17500	P54	Q283545	19990101	19990101	
Q17500	P54	Q283545	19970101	19980101	
Q17500	P54	Q283545	19970101	19970101	
Q17500	P54	Q283545	19980101	20150101	
Q17500	P54	Q283545	20150101	20150101	
Q17500	P569	19800125	19800125	19800125	
Q17520	P569	19210212	19210212	19210212	
Q17520	P570	20060420	20060420	20060420	
Q17525	P569	18050419	18050419	18050419	
Q17525	P570	18830623	18830623	18830623	
Q17590	P570	02580810	02580810	02580810	
Q17590	P569	02250101	02250101	02250101	
Q17693	P569	19630101	19630101	19630101	
Q17892	P569	-06400000	-06400101	-06400101	
Q17892	P570	-05700000	-05700101	-05700101	
Q17893	P570	17731215	17731215	17731215	
Q17893	P569	16940101	16940101	16940101	
Q17919	P569	18820725	18820725	18820725	
Q17919	P570	19490522	19490522	19490522	
Q17959	P569	18020626	18020626	18020626	
Q17959	P570	18830707	18830707	18830707	
Q18163	P569	19040407	19040407	19040407	
Q18163	P570	19801002	19801002	19801002	
Q18396	P569	19210101	19210101	19210101	
Q18396	P570	19990101	19990101	19990101	
Q18417	P569	18760305	18760305	18760305	
Q18417	P570	19630304	19630304	19630304	
Q18427	P569	19580716	19580716	19580716	
Q18436	P569	18510826	18510826	18510826	
Q18436	P570	19170920	19170920	19170920	
Q18443	P108	Q202660	19420101	19450101	
Q18443	P569	18750427	18750427	18750427	
Q18443	P570	19600714	19600714	19600714	
Q18447	P569	18571130	18571130	18571130	
Q18447	P570	19421225	19421225	19421225	
Q18448	P569	19501112	19501112	19501112	
Q18449	P569	18840125	18840125	18840125	
Q18449	P570	19700505	19700505	19700505	
Q18450	P569	18751127	18751127	18751127	
Q18450	P570	19421216	19421216	19421216	
Q18455	P54	Q622443	19960601	20060701	
Q18455	P54	Q1368281	19960601	20060701	
Q18455	P54	Q1368281	19950101	20070101	
Q18455	P569	19761228	19761228	19761228	
Q18558	P569	19700101	19700101	19700101	
Q18656	P286	Q79983	20160101	20160101	
Q18656	P286	Q44980	20160101	20130101	
Q18656	P286	Q44980	19860101	19860101	
Q18662	P286	Q7381780	20141001	20141001	
Q18662	P286	Q18976	20141001	20140901	
Q18718	P569	19741223	19741223	19741223	
Q18741	P286	Q212914	20120701	20131201	
Q18753	P54	Q7156	20010101	20010101	
Q18753	P54	Q11979	20010101	20010101	
Q18753	P54	Q11979	20060101	20080101	
Q18753	P54	Q12158	20010101	20010101	
Q18753	P54	Q12158	20060101	20080101	
Q18753	P54	Q12158	20050101	20060101	
Q18753	P54	Q8749	20010101	20010101	
Q18753	P54	Q8749	20060101	20080101	
Q18753	P54	Q8749	20050101	20060101	
Q18753	P54	Q8749	20080101	20110101	
Q18753	P54	Q10467	20010101	20010101	
Q18753	P54	Q10467	20060101	20080101	
Q18753	P54	Q10467	20050101	20060101	
Q18753	P54	Q10467	20080101	20110101	
Q18753	P54	Q10467	19990101	20030101	
Q18753	P54	Q2346842	20010101	20010101	
Q18753	P54	Q2346842	20060101	20080101	
Q18753	P54	Q2346842	20050101	20060101	
Q18753	P54	Q2346842	20080101	20110101	
Q18753	P54	Q2346842	19990101	20030101	
Q18753	P54	Q2346842	19990101	19990101	
Q18753	P54	Q12217	20010101	20010101	
Q18753	P54	Q12217	20060101	20080101	
Q18753	P54	Q12217	20050101	20060101	
Q18753	P54	Q12217	20080101	20110101	
Q18753	P54	Q12217	19990101	20030101	
Q18753	P54	Q12217	19990101	19990101	
Q18753	P54	Q12217	20030101	20050101	
Q18753	P54	Q10300	20010101	20010101	
Q18753	P54	Q10300	20060101	20080101	
Q18753	P54	Q10300	20050101	20060101	
Q18753	P54	Q10300	20080101	20110101	
Q18753	P54	Q10300	19990101	20030101	
Q18753	P54	Q10300	19990101	19990101	
Q18753	P54	Q10300	20030101	20050101	
Q18753	P54	Q10300	20110101	20110101	
Q18753	P54	Q3873503	20010101	20010101	
Q18753	P54	Q3873503	20060101	20080101	
Q18753	P54	Q3873503	20050101	20060101	
Q18753	P54	Q3873503	20080101	20110101	
Q18753	P54	Q3873503	19990101	20030101	
Q18753	P54	Q3873503	19990101	19990101	
Q18753	P54	Q3873503	20030101	20050101	
Q18753	P54	Q3873503	20110101	19970101	
Q18753	P54	Q3873503	19970101	19970101	
Q18753	P54	Q2310295	20010101	20010101	
Q18753	P54	Q2310295	20060101	20080101	
Q18753	P54	Q2310295	20050101	20060101	
Q18753	P54	Q2310295	20080101	20110101	
Q18753	P54	Q2310295	19990101	20030101	
Q18753	P54	Q2310295	19990101	19990101	
Q18753	P54	Q2310295	20030101	20050101	
Q18753	P54	Q2310295	20110101	19970101	
Q18753	P54	Q2310295	19970101	19990101	
Q18753	P54	Q2310295	19980101	19980101	
Q18753	P54	Q3589784	20010101	20010101	
Q18753	P54	Q3589784	20060101	20080101	
Q18753	P54	Q3589784	20050101	20060101	
Q18753	P54	Q3589784	20080101	20110101	
Q18753	P54	Q3589784	19990101	20030101	
Q18753	P54	Q3589784	19990101	19990101	
Q18753	P54	Q3589784	20030101	20050101	
Q18753	P54	Q3589784	20110101	19970101	
Q18753	P54	Q3589784	19970101	19990101	
Q18753	P54	Q3589784	19980101	20000101	
Q18753	P54	Q3589784	19990101	19990101	
Q18753	P54	Q2356290	20010101	20010101	
Q18753	P54	Q2356290	20060101	20080101	
Q18753	P54	Q2356290	20050101	20060101	
Q18753	P54	Q2356290	20080101	20110101	
Q18753	P54	Q2356290	19990101	20030101	
Q18753	P54	Q2356290	19990101	19990101	
Q18753	P54	Q2356290	20030101	20050101	
Q18753	P54	Q2356290	20110101	19970101	
Q18753	P54	Q2356290	19970101	19990101	
Q18753	P54	Q2356290	19980101	20000101	
Q18753	P54	Q2356290	19990101	20010101	
Q18753	P54	Q2356290	20010101	20010101	
Q18753	P54	Q2713491	20010101	20010101	
Q18753	P54	Q2713491	20060101	20080101	
Q18753	P54	Q2713491	20050101	20060101	
Q18753	P54	Q2713491	20080101	20110101	
Q18753	P54	Q2713491	19990101	20030101	
Q18753	P54	Q2713491	19990101	19990101	
Q18753	P54	Q2713491	20030101	20050101	
Q18753	P54	Q2713491	20110101	19970101	
Q18753	P54	Q2713491	19970101	19990101	
Q18753	P54	Q2713491	19980101	20000101	
Q18753	P54	Q2713491	19990101	20010101	
Q18753	P54	Q2713491	20010101	20010101	
Q18753	P54	Q2713491	20010101	20010101	
Q18753	P569	19810228	19810228	19810228	
Q18765	P54	Q748445	20090101	20100101	
Q18765	P54	Q172567	20090101	20100101	
Q18765	P54	Q172567	20060101	20080101	
Q18765	P54	Q192641	20090101	20100101	
Q18765	P54	Q192641	20060101	20080101	
Q18765	P54	Q192641	20100101	20120101	
Q18765	P54	Q128148	20090101	20100101	
Q18765	P54	Q128148	20060101	20080101	
Q18765	P54	Q128148	20100101	20120101	
Q18765	P54	Q128148	20080101	20080101	
Q18765	P54	Q6601875	20090101	20100101	
Q18765	P54	Q6601875	20060101	20080101	
Q18765	P54	Q6601875	20100101	20120101	
Q18765	P54	Q6601875	20080101	20080101	
Q18765	P54	Q6601875	20080101	20100101	
Q18765	P54	Q495299	20090101	20100101	
Q18765	P54	Q495299	20060101	20080101	
Q18765	P54	Q495299	20100101	20120101	
Q18765	P54	Q495299	20080101	20080101	
Q18765	P54	Q495299	20080101	20100101	
Q18765	P54	Q495299	20120101	20160101	
Q18765	P54	Q43710	20090101	20100101	
Q18765	P54	Q43710	20060101	20080101	
Q18765	P54	Q43710	20100101	20120101	
Q18765	P54	Q43710	20080101	20080101	
Q18765	P54	Q43710	20080101	20100101	
Q18765	P54	Q43710	20120101	20160101	
Q18765	P54	Q43710	20020101	20060101	
Q18765	P54	Q814738	20090101	20100101	
Q18765	P54	Q814738	20060101	20080101	
Q18765	P54	Q814738	20100101	20120101	
Q18765	P54	Q814738	20080101	20080101	
Q18765	P54	Q814738	20080101	20100101	
Q18765	P54	Q814738	20120101	20160101	
Q18765	P54	Q814738	20020101	20060101	
Q18765	P54	Q814738	20160101	20160101	
Q18765	P54	Q3590479	20090101	20100101	
Q18765	P54	Q3590479	20060101	20080101	
Q18765	P54	Q3590479	20100101	20120101	
Q18765	P54	Q3590479	20080101	20080101	
Q18765	P54	Q3590479	20080101	20100101	
Q18765	P54	Q3590479	20120101	20160101	
Q18765	P54	Q3590479	20020101	20060101	
Q18765	P54	Q3590479	20160101	20010101	
Q18765	P54	Q3590479	20010101	20010101	
Q18765	P54	Q23925713	20090101	20100101	
Q18765	P54	Q23925713	20060101	20080101	
Q18765	P54	Q23925713	20100101	20120101	
Q18765	P54	Q23925713	20080101	20080101	
Q18765	P54	Q23925713	20080101	20100101	
Q18765	P54	Q23925713	20120101	20160101	
Q18765	P54	Q23925713	20020101	20060101	
Q18765	P54	Q23925713	20160101	20010101	
Q18765	P54	Q23925713	20010101	20030101	
Q18765	P54	Q23925713	20020101	20020101	
Q18765	P54	Q7855167	20090101	20100101	
Q18765	P54	Q7855167	20060101	20080101	
Q18765	P54	Q7855167	20100101	20120101	
Q18765	P54	Q7855167	20080101	20080101	
Q18765	P54	Q7855167	20080101	20100101	
Q18765	P54	Q7855167	20120101	20160101	
Q18765	P54	Q7855167	20020101	20060101	
Q18765	P54	Q7855167	20160101	20010101	
Q18765	P54	Q7855167	20010101	20030101	
Q18765	P54	Q7855167	20020101	20040101	
Q18765	P54	Q7855167	20020101	20020101	
Q18765	P54	Q7855168	20090101	20100101	
Q18765	P54	Q7855168	20060101	20080101	
Q18765	P54	Q7855168	20100101	20120101	
Q18765	P54	Q7855168	20080101	20080101	
Q18765	P54	Q7855168	20080101	20100101	
Q18765	P54	Q7855168	20120101	20160101	
Q18765	P54	Q7855168	20020101	20060101	
Q18765	P54	Q7855168	20160101	20010101	
Q18765	P54	Q7855168	20010101	20030101	
Q18765	P54	Q7855168	20020101	20040101	
Q18765	P54	Q7855168	20020101	20050101	
Q18765	P54	Q7855168	20040101	20040101	
Q18765	P54	Q1624749	20090101	20100101	
Q18765	P54	Q1624749	20060101	20080101	
Q18765	P54	Q1624749	20100101	20120101	
Q18765	P54	Q1624749	20080101	20080101	
Q18765	P54	Q1624749	20080101	20100101	
Q18765	P54	Q1624749	20120101	20160101	
Q18765	P54	Q1624749	20020101	20060101	
Q18765	P54	Q1624749	20160101	20010101	
Q18765	P54	Q1624749	20010101	20030101	
Q18765	P54	Q1624749	20020101	20040101	
Q18765	P54	Q1624749	20020101	20050101	
Q18765	P54	Q1624749	20040101	20060101	
Q18765	P54	Q1624749	20060101	20060101	
Q18765	P54	Q7855039	20090101	20100101	
Q18765	P54	Q7855039	20060101	20080101	
Q18765	P54	Q7855039	20100101	20120101	
Q18765	P54	Q7855039	20080101	20080101	
Q18765	P54	Q7855039	20080101	20100101	
Q18765	P54	Q7855039	20120101	20160101	
Q18765	P54	Q7855039	20020101	20060101	
Q18765	P54	Q7855039	20160101	20010101	
Q18765	P54	Q7855039	20010101	20030101	
Q18765	P54	Q7855039	20020101	20040101	
Q18765	P54	Q7855039	20020101	20050101	
Q18765	P54	Q7855039	20040101	20060101	
Q18765	P54	Q7855039	20060101	20060101	
Q18765	P54	Q7855039	20060101	20060101	
Q18765	P54	Q483856	20090101	20100101	
Q18765	P54	Q483856	20060101	20080101	
Q18765	P54	Q483856	20100101	20120101	
Q18765	P54	Q483856	20080101	20080101	
Q18765	P54	Q483856	20080101	20100101	
Q18765	P54	Q483856	20120101	20160101	
Q18765	P54	Q483856	20020101	20060101	
Q18765	P54	Q483856	20160101	20010101	
Q18765	P54	Q483856	20010101	20030101	
Q18765	P54	Q483856	20020101	20040101	
Q18765	P54	Q483856	20020101	20050101	
Q18765	P54	Q483856	20040101	20060101	
Q18765	P54	Q483856	20060101	20060101	
Q18765	P54	Q483856	20060101	20060101	
Q18765	P54	Q483856	20060101	20060101	
Q18765	P54	Q128148	20090101	20100101	
Q18765	P54	Q128148	20060101	20080101	
Q18765	P54	Q128148	20100101	20120101	
Q18765	P54	Q128148	20080101	20080101	
Q18765	P54	Q128148	20080101	20100101	
Q18765	P54	Q128148	20120101	20160101	
Q18765	P54	Q128148	20020101	20060101	
Q18765	P54	Q128148	20160101	20010101	
Q18765	P54	Q128148	20010101	20030101	
Q18765	P54	Q128148	20020101	20040101	
Q18765	P54	Q128148	20020101	20050101	
Q18765	P54	Q128148	20040101	20060101	
Q18765	P54	Q128148	20060101	20060101	
Q18765	P54	Q128148	20060101	20080101	
Q18765	P54	Q128148	20060101	20060101	
Q18765	P54	Q128148	20070101	20070101	
Q18765	P54	Q748445	20090101	20100101	
Q18765	P54	Q748445	20060101	20080101	
Q18765	P54	Q748445	20100101	20120101	
Q18765	P54	Q748445	20080101	20080101	
Q18765	P54	Q748445	20080101	20100101	
Q18765	P54	Q748445	20120101	20160101	
Q18765	P54	Q748445	20020101	20060101	
Q18765	P54	Q748445	20160101	20010101	
Q18765	P54	Q748445	20010101	20030101	
Q18765	P54	Q748445	20020101	20040101	
Q18765	P54	Q748445	20020101	20050101	
Q18765	P54	Q748445	20040101	20060101	
Q18765	P54	Q748445	20060101	20060101	
Q18765	P54	Q748445	20060101	20080101	
Q18765	P54	Q748445	20060101	20090101	
Q18765	P54	Q748445	20070101	20070101	
Q18765	P54	Q748445	20090101	20090101	
Q18765	P569	19850715	19850715	19850715	
Q18798	P569	18900430	18900430	18900430	
Q18798	P570	19670521	19670521	19670521	
Q18804	P569	19970621	19970621	19970621	
Q18809	P570	19331226	19331226	19331226	
Q18809	P569	18751124	18751124	18751124	
Q18809	P569	18751111	18751111	18751111	
Q18823	P569	20000101	20000101	20000101	
Q18832	P569	19300629	19300629	19300629	
Q18832	P570	20130815	20130815	20130815	
Q18913	P569	18230608	18230608	18230608	
Q18913	P570	18960128	18960128	18960128	
Q18918	P569	19771020	19771020	19771020	
Q18920	P569	19701009	19701009	19701009	
Q18947	P569	19691217	19691217	19691217	
Q18950	P569	19680519	19680519	19680519	
Q18989	P569	19980424	19980424	19980424	
Q19006	P569	19040524	19040524	19040524	
Q19006	P570	19550111	19550111	19550111	
Q19007	P569	12010101	12010101	12010101	
Q19007	P570	12340101	12340101	12340101	
Q19009	P569	19070918	19070918	19070918	
Q19009	P570	19910907	19910907	19910907	
Q19032	P569	16080101	16080101	16080101	
Q19032	P570	16510827	16510827	16510827	
Q19041	P54	Q5299159	19990101	20000101	
Q19041	P54	Q8835	19990101	20000101	
Q19041	P54	Q8835	19990101	20030101	
Q19041	P54	Q72521	19990101	20000101	
Q19041	P54	Q72521	19990101	20030101	
Q19041	P54	Q72521	20120101	20130101	
Q19041	P54	Q12249	19990101	20000101	
Q19041	P54	Q12249	19990101	20030101	
Q19041	P54	Q12249	20120101	20130101	
Q19041	P54	Q12249	20020101	20030101	
Q19041	P54	Q1195376	19990101	20000101	
Q19041	P54	Q1195376	19990101	20030101	
Q19041	P54	Q1195376	20120101	20130101	
Q19041	P54	Q1195376	20020101	20030101	
Q19041	P54	Q1195376	20030101	20050101	
Q19041	P54	Q8806	19990101	20000101	
Q19041	P54	Q8806	19990101	20030101	
Q19041	P54	Q8806	20120101	20130101	
Q19041	P54	Q8806	20020101	20030101	
Q19041	P54	Q8806	20030101	20050101	
Q19041	P54	Q8806	20050101	20070101	
Q19041	P54	Q10467	19990101	20000101	
Q19041	P54	Q10467	19990101	20030101	
Q19041	P54	Q10467	20120101	20130101	
Q19041	P54	Q10467	20020101	20030101	
Q19041	P54	Q10467	20030101	20050101	
Q19041	P54	Q10467	20050101	20070101	
Q19041	P54	Q10467	20030101	20030101	
Q19041	P54	Q6601875	19990101	20000101	
Q19041	P54	Q6601875	19990101	20030101	
Q19041	P54	Q6601875	20120101	20130101	
Q19041	P54	Q6601875	20020101	20030101	
Q19041	P54	Q6601875	20030101	20050101	
Q19041	P54	Q6601875	20050101	20070101	
Q19041	P54	Q6601875	20030101	20030101	
Q19041	P54	Q6601875	20080101	20110101	
Q19041	P54	Q12308	19990101	20000101	
Q19041	P54	Q12308	19990101	20030101	
Q19041	P54	Q12308	20120101	20130101	
Q19041	P54	Q12308	20020101	20030101	
Q19041	P54	Q12308	20030101	20050101	
Q19041	P54	Q12308	20050101	20070101	
Q19041	P54	Q12308	20030101	20030101	
Q19041	P54	Q12308	20080101	20110101	
Q19041	P54	Q12308	19980101	19990101	
Q19041	P54	Q914169	19990101	20000101	
Q19041	P54	Q914169	19990101	20030101	
Q19041	P54	Q914169	20120101	20130101	
Q19041	P54	Q914169	20020101	20030101	
Q19041	P54	Q914169	20030101	20050101	
Q19041	P54	Q914169	20050101	20070101	
Q19041	P54	Q914169	20030101	20030101	
Q19041	P54	Q914169	20080101	20110101	
Q19041	P54	Q914169	19980101	19990101	
Q19041	P54	Q914169	19990101	20020101	
Q19041	P54	Q7156	19990101	20000101	
Q19041	P54	Q7156	19990101	20030101	
Q19041	P54	Q7156	20120101	20130101	
Q19041	P54	Q7156	20020101	20030101	
Q19041	P54	Q7156	20030101	20050101	
Q19041	P54	Q7156	20050101	20070101	
Q19041	P54	Q7156	20030101	20030101	
Q19041	P54	Q7156	20080101	20110101	
Q19041	P54	Q7156	19980101	19990101	
Q19041	P54	Q7156	19990101	20020101	
Q19041	P54	Q8835	19990101	20000101	
Q19041	P54	Q8835	19990101	20030101	
Q19041	P54	Q8835	20120101	20130101	
Q19041	P54	Q8835	20020101	20030101	
Q19041	P54	Q8835	20030101	20050101	
Q19041	P54	Q8835	20050101	20070101	
Q19041	P54	Q8835	20030101	20030101	
Q19041	P54	Q8835	20080101	20110101	
Q19041	P54	Q8835	19980101	19990101	
Q19041	P54	Q8835	19990101	20020101	
Q19041	P54	Q8835	20070101	20080101	
Q19041	P54	Q8806	19990101	20000101	
Q19041	P54	Q8806	19990101	20030101	
Q19041	P54	Q8806	20120101	20130101	
Q19041	P54	Q8806	20020101	20030101	
Q19041	P54	Q8806	20030101	20050101	
Q19041	P54	Q8806	20050101	20070101	
Q19041	P54	Q8806	20030101	20030101	
Q19041	P54	Q8806	20080101	20110101	
Q19041	P54	Q8806	19980101	19990101	
Q19041	P54	Q8806	19990101	20020101	
Q19041	P54	Q8806	20070101	20080101	
Q19041	P54	Q8806	20110101	20130101	
Q19041	P54	Q914086	19990101	20000101	
Q19041	P54	Q914086	19990101	20030101	
Q19041	P54	Q914086	20120101	20130101	
Q19041	P54	Q914086	20020101	20030101	
Q19041	P54	Q914086	20030101	20050101	
Q19041	P54	Q914086	20050101	20070101	
Q19041	P54	Q914086	20030101	20030101	
Q19041	P54	Q914086	20080101	20110101	
Q19041	P54	Q914086	19980101	19990101	
Q19041	P54	Q914086	19990101	20020101	
Q19041	P54	Q914086	20070101	20080101	
Q19041	P54	Q914086	20110101	20130101	
Q19041	P54	Q914086	20130101	20150101	
Q19041	P54	Q460448	19990101	20000101	
Q19041	P54	Q460448	19990101	20030101	
Q19041	P54	Q460448	20120101	20130101	
Q19041	P54	Q460448	20020101	20030101	
Q19041	P54	Q460448	20030101	20050101	
Q19041	P54	Q460448	20050101	20070101	
Q19041	P54	Q460448	20030101	20030101	
Q19041	P54	Q460448	20080101	20110101	
Q19041	P54	Q460448	19980101	19990101	
Q19041	P54	Q460448	19990101	20020101	
Q19041	P54	Q460448	20070101	20080101	
Q19041	P54	Q460448	20110101	20130101	
Q19041	P54	Q460448	20130101	20150101	
Q19041	P54	Q460448	20150101	20150101	
Q19041	P54	Q42267	19990101	20000101	
Q19041	P54	Q42267	19990101	20030101	
Q19041	P54	Q42267	20120101	20130101	
Q19041	P54	Q42267	20020101	20030101	
Q19041	P54	Q42267	20030101	20050101	
Q19041	P54	Q42267	20050101	20070101	
Q19041	P54	Q42267	20030101	20030101	
Q19041	P54	Q42267	20080101	20110101	
Q19041	P54	Q42267	19980101	19990101	
Q19041	P54	Q42267	19990101	20020101	
Q19041	P54	Q42267	20070101	20080101	
Q19041	P54	Q42267	20110101	20130101	
Q19041	P54	Q42267	20130101	20150101	
Q19041	P54	Q42267	20150101	20100101	
Q19041	P54	Q42267	20070101	20070101	
Q19041	P54	Q12249	19990101	20000101	
Q19041	P54	Q12249	19990101	20030101	
Q19041	P54	Q12249	20120101	20130101	
Q19041	P54	Q12249	20020101	20030101	
Q19041	P54	Q12249	20030101	20050101	
Q19041	P54	Q12249	20050101	20070101	
Q19041	P54	Q12249	20030101	20030101	
Q19041	P54	Q12249	20080101	20110101	
Q19041	P54	Q12249	19980101	19990101	
Q19041	P54	Q12249	19990101	20020101	
Q19041	P54	Q12249	20070101	20080101	
Q19041	P54	Q12249	20110101	20130101	
Q19041	P54	Q12249	20130101	20150101	
Q19041	P54	Q12249	20150101	20100101	
Q19041	P54	Q12249	20070101	20020101	
Q19041	P54	Q12249	20020101	20020101	
Q19041	P569	19800817	19800817	19800817	
Q19054	P569	14850101	14850101	14850101	
Q19054	P570	15610101	15610101	15610101	
Q19061	P569	15400101	15400101	15400101	
Q19061	P570	15940101	15940101	15940101	
Q19155	P26	Q238036	19310101	19330101	
Q19155	P26	Q4688829	19310101	19330101	
Q19155	P26	Q4688829	19570101	19610101	
Q19155	P26	Q10961701	19310101	19330101	
Q19155	P26	Q10961701	19570101	19610101	
Q19155	P26	Q10961701	19360101	19500101	
Q19155	P26	Q7302441	19310101	19330101	
Q19155	P26	Q7302441	19570101	19610101	
Q19155	P26	Q7302441	19360101	19500101	
Q19155	P26	Q7302441	19500101	19560101	
Q19155	P569	19050516	19050516	19050516	
Q19155	P570	19820812	19820812	19820812	
Q19165	P570	17940410	17940410	17940410	
Q19165	P570	17940101	17940101	17940101	
Q19165	P569	17090101	17090101	17090101	
Q19175	P569	18871226	18871226	18871226	
Q19175	P570	19660131	19660131	19660131	
Q19176	P569	16600605	16600605	16600605	
Q19176	P570	17441018	17441018	17441018	
Q19179	P570	10051116	10051116	10051116	
